order_id,customer_id,product_id,order_date,quantity
3555,170,56,2025-08-26,2
3556,237,47,2025-08-10,1
3557,17,44,2026-06-28,4
3558,267,31,2026-08-26,1
3559,214,17,2026-06-07,5
3560,62,46,2026-08-04,5
3561,274,46,2025-04-24,4
3562,247,53,2026-08-30,1
3563,150,52,2026-03-29,1
3564,187,26,2026-08-28,4
3565,220,51,2026-08-16,1
3566,75,55,2026-05-03,5
3567,58,47,2026-05-23,3
3568,212,43,2026-01-24,2
3569,125,51,2026-02-04,2
3570,136,7,2025-10-06,1
3571,235,58,2026-08-29,4
3572,126,49,2026-08-24,3
3573,152,45,2026-07-09,3
3574,231,45,2026-07-22,5
3575,141,39,2025-10-31,2
3576,76,34,2025-12-17,1
3577,114,57,2025-11-04,5
3578,186,46,2026-03-18,3
3579,82,37,2026-06-16,4
3580,226,44,2026-07-10,2
3581,66,10,2026-06-21,3
3582,197,17,2026-08-16,2
3583,15,55,2026-06-09,5
3584,156,10,2026-07-16,1
3585,133,24,2026-06-30,5
3586,208,31,2026-07-01,2
3587,177,42,2026-08-03,5
3588,257,21,2026-05-18,3
3589,194,56,2026-06-07,2
3590,269,31,2025-12-10,4
3591,195,1,2026-07-15,1
3592,176,15,2026-07-24,2
3593,115,10,2026-08-07,5
3594,62,42,2026-03-09,3
3595,256,30,2026-05-05,1
3596,269,58,2026-01-06,2
3597,187,43,2025-12-26,4
3598,51,22,2026-08-31,1
3599,139,36,2026-05-22,5
3600,41,52,2025-05-03,4
3601,291,34,2025-12-02,2
3602,132,52,2026-06-29,2
3603,126,15,2026-08-31,4
3604,91,3,2025-11-28,5
3605,143,6,2026-08-20,2
3606,33,58,2026-05-18,5
3607,156,4,2026-04-11,2
3608,125,38,2026-06-26,5
3609,245,30,2025-10-04,5
3610,27,21,2026-07-29,2
3611,245,8,2026-03-29,1
3612,244,13,2025-04-30,5
3613,111,39,2026-08-27,3
3614,292,1,2026-07-05,1
3615,227,50,2026-08-18,2
3616,234,1,2026-06-10,4
3617,139,32,2026-07-11,2
3618,169,33,2026-06-26,5
3619,146,42,2025-09-22,3
3620,273,16,2026-08-16,3
3621,288,33,2025-10-13,4
3622,58,49,2026-08-31,2
3623,250,1,2026-06-30,5
3624,241,32,2025-11-27,2
3625,34,49,2025-12-30,3
3626,49,60,2026-06-16,3
3627,276,53,2025-09-28,2
3628,56,49,2026-06-11,2
3629,158,33,2026-04-12,3
3630,272,31,2025-12-23,3
3631,108,37,2025-08-17,3
3632,81,13,2026-07-29,2
3633,81,40,2026-05-29,3
3634,265,31,2026-07-27,5
3635,214,50,2026-06-12,3
3636,118,60,2026-02-09,4
3637,156,24,2026-03-26,3
3638,171,47,2026-08-24,3
3639,231,20,2026-08-02,5
3640,202,49,2026-07-27,1
3641,207,4,2026-07-24,3
3642,72,30,2026-08-06,3
3643,10,53,2026-06-08,2
3644,107,43,2026-02-07,3
3645,192,2,2026-07-30,4
3646,196,21,2026-05-18,5
3647,103,52,2026-02-22,5
3648,258,29,2025-10-22,1
3649,39,16,2025-08-01,3
3650,246,47,2026-07-07,4
3651,24,50,2026-04-18,4
3652,128,18,2026-06-13,5
3653,193,4,2025-06-16,1
3654,176,18,2026-08-22,3
3655,225,60,2026-05-26,1
3656,242,9,2026-07-27,3
3657,212,53,2025-07-16,2
3658,154,37,2025-08-18,5
3659,46,29,2026-05-23,3
3660,294,35,2026-08-21,5
3661,272,53,2026-03-30,1
3662,72,50,2026-08-06,1
3663,161,55,2026-04-23,4
3664,110,12,2026-07-31,4
3665,117,30,2026-06-21,3
3666,102,44,2026-02-08,3
3667,12,9,2026-02-10,4
3668,219,26,2026-06-07,4
3669,25,54,2026-03-22,1
3670,263,24,2026-05-08,5
3671,224,3,2026-07-13,3
3672,276,32,2026-01-08,5
3673,171,41,2026-08-15,1
3674,290,6,2026-08-07,1
3675,273,11,2026-08-31,5
3676,45,37,2026-08-11,5
3677,98,49,2026-08-09,4
3678,142,30,2026-04-20,2
3679,170,5,2025-09-18,5
3680,174,30,2026-06-30,4
3681,11,26,2026-08-02,3
3682,4,40,2026-08-06,1
3683,5,15,2026-05-30,4
3684,78,17,2026-01-04,5
3685,168,35,2026-03-14,2
3686,295,60,2026-04-02,5
3687,79,13,2026-08-22,2
3688,106,20,2026-07-16,1
3689,14,35,2026-01-08,2
3690,277,23,2025-08-01,3
3691,162,60,2026-08-20,2
3692,104,20,2025-08-30,4
3693,139,15,2025-12-11,3
3694,14,9,2026-08-01,1
3695,193,2,2026-06-02,2
3696,195,4,2026-05-19,4
3697,205,13,2025-10-19,4
3698,64,6,2025-11-16,5
3699,297,47,2026-03-26,1
3700,84,49,2025-12-16,1
3701,251,48,2026-07-21,3
3702,163,27,2026-05-16,2
3703,47,52,2026-06-07,3
3704,245,17,2026-05-02,1
3705,234,2,2026-04-08,4
3706,216,26,2025-10-02,3
3707,185,20,2026-04-12,4
3708,154,15,2026-05-02,1
3709,200,57,2026-08-09,1
3710,141,47,2026-03-27,1
3711,73,55,2025-12-17,2
3712,290,1,2026-06-13,5
3713,80,9,2026-07-07,1
3714,32,39,2026-06-22,3
3715,191,40,2026-06-15,2
3716,215,12,2026-05-22,5
3717,78,48,2026-08-20,2
3718,187,57,2026-02-04,2
3719,16,32,2025-10-16,3
3720,207,41,2026-07-15,3
3721,165,2,2026-07-29,1
3722,170,2,2026-07-10,1
3723,74,59,2026-06-30,1
3724,277,25,2026-07-22,5
3725,269,11,2025-12-01,1
3726,8,23,2025-11-14,1
3727,215,5,2026-05-14,4
3728,238,27,2026-08-06,5
3729,226,9,2026-08-19,1
3730,160,31,2026-08-15,3
3731,66,21,2026-07-16,5
3732,188,40,2025-06-30,4
3733,253,48,2026-08-25,5
3734,101,9,2025-11-18,5
3735,67,52,2025-07-26,2
3736,43,48,2025-04-19,4
3737,145,57,2026-08-27,1
3738,128,15,2026-03-14,2
3739,155,22,2026-07-07,5
3740,267,34,2026-08-22,2
3741,168,28,2026-01-30,2
3742,297,48,2025-07-22,4
3743,25,51,2025-10-04,2
3744,8,10,2026-06-12,1
3745,122,11,2026-04-17,3
3746,6,37,2026-08-11,4
3747,177,13,2026-08-30,4
3748,232,14,2026-07-17,5
3749,135,35,2026-04-25,1
3750,144,42,2026-05-27,5
3751,173,22,2025-12-11,3
3752,175,52,2026-04-19,5
3753,234,43,2026-05-01,3
3754,266,17,2026-03-03,3
3755,219,42,2025-05-04,5
3756,65,7,2025-09-11,4
3757,57,8,2026-02-14,3
3758,65,56,2026-01-12,3
3759,232,28,2026-08-11,1
3760,259,12,2026-03-30,5
3761,100,10,2026-08-31,2
3762,9,13,2026-07-04,5
3763,78,37,2026-06-10,5
3764,25,52,2026-03-24,3
3765,277,15,2026-06-17,5
3766,86,24,2026-03-27,1
3767,85,41,2026-08-02,5
3768,116,54,2026-01-01,5
3769,218,55,2025-08-09,3
3770,26,26,2026-07-03,4
3771,268,27,2026-01-31,4
3772,165,9,2026-06-27,3
3773,1,5,2025-08-31,5
3774,160,14,2026-08-31,5
3775,35,4,2026-08-24,2
3776,74,31,2026-04-28,2
3777,201,51,2025-09-08,4
3778,201,38,2025-09-26,2
3779,180,5,2026-06-29,3
3780,72,58,2026-06-20,1
3781,300,44,2026-02-10,2
3782,228,10,2026-05-29,3
3783,6,41,2025-08-04,5
3784,160,34,2026-07-22,5
3785,242,15,2026-08-20,3
3786,64,35,2026-06-27,4
3787,79,5,2026-08-29,3
3788,140,3,2026-01-28,3
3789,58,41,2026-06-30,4
3790,300,11,2026-08-01,3
3791,116,34,2025-12-07,1
3792,186,16,2026-06-30,4
3793,216,4,2026-07-04,1
3794,144,54,2026-05-04,3
3795,129,41,2026-04-21,3
3796,215,43,2026-08-15,3
3797,183,6,2025-09-17,1
3798,249,16,2026-08-24,4
3799,114,38,2025-12-07,3
3800,54,50,2026-08-31,4
3801,288,39,2026-07-10,5
3802,193,39,2026-08-18,4
3803,22,39,2026-02-05,5
3804,51,37,2026-07-10,1
3805,123,24,2026-08-24,5
3806,216,53,2026-03-01,1
3807,178,42,2026-08-03,4
3808,294,56,2026-08-29,1
3809,205,53,2026-08-22,4
3810,14,14,2026-03-21,1
3811,169,7,2025-12-13,4
3812,15,47,2026-08-10,3
3813,184,53,2026-08-07,3
3814,181,16,2026-06-11,4
3815,25,21,2026-02-14,3
3816,83,14,2026-08-12,5
3817,165,48,2026-01-14,3
3818,89,55,2026-07-15,1
3819,171,23,2026-08-30,2
3820,163,54,2026-06-15,1
3821,47,41,2026-02-23,3
3822,255,41,2026-08-28,4
3823,104,17,2026-07-26,3
3824,173,52,2026-04-19,3
3825,82,11,2026-06-20,1
3826,58,13,2026-07-15,3
3827,260,45,2026-08-09,3
3828,287,35,2026-02-10,4
3829,39,13,2025-05-24,1
3830,208,55,2026-04-01,2
3831,175,35,2026-02-10,4
3832,69,59,2026-07-30,1
3833,151,40,2026-08-28,1
3834,166,15,2026-08-07,1
3835,126,36,2026-08-22,3
3836,14,32,2026-04-12,2
3837,126,57,2026-08-23,4
3838,111,10,2026-06-27,3
3839,125,2,2026-08-15,5
3840,248,54,2026-08-18,4
3841,285,36,2026-03-19,2
3842,212,12,2026-07-27,5
3843,205,41,2026-04-26,4
3844,134,46,2026-06-11,3
3845,221,24,2026-01-25,2
3846,164,35,2026-02-05,1
3847,69,21,2026-07-12,5
3848,297,9,2025-08-23,5
3849,244,35,2025-12-05,1
3850,117,47,2026-06-14,5
3851,115,30,2026-08-07,5
3852,28,30,2026-07-11,4
3853,224,5,2025-08-06,1
3854,287,29,2026-08-24,1
3855,178,31,2026-05-20,1
3856,182,5,2026-08-02,3
3857,292,17,2025-12-11,5
3858,252,28,2026-07-12,2
3859,203,14,2026-08-31,3
3860,276,45,2026-01-30,3
3861,120,37,2026-07-18,4
3862,74,50,2026-08-03,5
3863,162,56,2026-08-17,5
3864,28,46,2026-05-31,5
3865,62,50,2026-02-05,5
3866,33,34,2026-07-29,2
3867,100,16,2026-08-30,2
3868,93,2,2026-08-29,1
3869,170,6,2025-06-20,4
3870,294,45,2026-08-25,4
3871,196,45,2026-04-27,2
3872,176,12,2026-06-27,3
3873,182,12,2026-07-31,4
3874,130,32,2025-06-01,2
3875,134,26,2026-03-19,2
3876,180,42,2026-08-21,1
3877,174,29,2025-04-12,5
3878,132,2,2026-04-22,1
3879,286,4,2026-04-01,1
3880,87,1,2026-06-08,1
3881,3,21,2025-12-05,3
3882,15,52,2026-07-20,1
3883,89,13,2026-08-19,5
3884,256,12,2026-04-18,2
3885,177,7,2026-08-03,5
3886,192,37,2026-07-21,4
3887,91,33,2025-07-31,4
3888,16,40,2025-04-30,5
3889,62,52,2026-04-07,3
3890,56,23,2026-08-08,2
3891,266,11,2026-03-12,4
3892,99,39,2025-07-18,5
3893,173,30,2026-08-10,5
3894,200,51,2026-07-28,1
3895,284,5,2025-10-18,2
3896,188,10,2025-11-24,4
3897,97,51,2026-03-23,1
3898,184,4,2026-07-12,5
3899,51,55,2026-07-09,3
3900,270,37,2026-07-28,5
3901,268,26,2026-06-24,5
3902,103,19,2026-04-17,2
3903,230,49,2025-10-09,3
3904,219,26,2025-11-29,4
3905,43,32,2025-02-05,4
3906,54,21,2026-06-17,4
3907,200,20,2026-08-22,3
3908,29,34,2025-03-16,2
3909,46,20,2026-08-19,5
3910,278,12,2025-11-20,1
3911,274,2,2025-05-06,3
3912,198,13,2026-02-09,5
3913,27,53,2026-08-21,5
3914,269,55,2025-12-12,5
3915,190,44,2026-05-29,1
3916,110,7,2026-08-09,2
3917,114,46,2025-10-09,1
3918,105,32,2026-08-13,5
3919,8,3,2026-02-03,2
3920,60,60,2026-07-25,1
3921,124,43,2025-12-14,2
3922,200,53,2026-04-06,3
3923,206,3,2026-03-04,2
3924,127,40,2026-04-18,3
3925,217,44,2026-07-09,3
3926,105,57,2026-08-17,4
3927,6,27,2026-06-03,4
3928,143,54,2026-08-30,2
3929,250,17,2026-04-12,4
3930,22,45,2026-07-24,4
3931,66,43,2026-08-02,2
3932,37,41,2026-03-14,1
3933,82,58,2026-08-02,1
3934,94,35,2026-08-08,2
3935,132,44,2026-06-17,4
3936,146,35,2025-09-15,3
3937,292,17,2026-01-21,1
3938,203,53,2026-08-30,1
3939,285,55,2026-02-11,2
3940,66,34,2025-09-01,4
3941,246,7,2025-11-03,2
3942,20,54,2026-03-13,2
3943,43,49,2025-03-22,2
3944,224,40,2026-02-26,4
3945,74,29,2026-08-17,1
3946,258,50,2025-07-27,2
3947,163,3,2026-08-21,1
3948,79,22,2026-08-28,3
3949,90,23,2026-03-07,2
3950,29,26,2026-02-26,2
3951,150,33,2025-04-21,2
3952,95,41,2026-06-29,3
3953,225,2,2026-07-05,1
3954,126,39,2026-08-28,3
3955,286,11,2025-08-08,5
3956,163,4,2026-04-26,1
3957,210,34,2026-07-21,1
3958,87,47,2026-04-16,3
3959,20,10,2025-10-19,2
3960,4,25,2026-07-13,5
3961,30,53,2026-04-18,5
3962,62,55,2026-03-16,1
3963,289,35,2025-12-15,1
3964,244,60,2026-08-26,4
3965,145,44,2026-08-27,4
3966,231,59,2026-08-22,2
3967,252,40,2025-11-22,3
3968,233,31,2025-11-26,4
3969,275,57,2026-02-05,2
3970,74,19,2026-08-28,2
3971,199,17,2026-06-02,3
3972,11,28,2026-03-14,2
3973,22,30,2026-04-24,5
3974,117,26,2026-02-20,3
3975,107,26,2026-05-02,4
3976,236,47,2026-05-08,4
3977,199,30,2026-06-28,3
3978,167,43,2026-03-21,2
3979,272,14,2026-03-06,2
3980,98,37,2026-08-13,5
3981,187,58,2026-08-04,5
3982,210,24,2025-11-30,2
3983,202,10,2026-07-31,1
3984,278,42,2026-04-11,3
3985,212,4,2025-09-03,2
3986,173,36,2025-11-26,4
3987,265,28,2026-05-28,4
3988,13,45,2026-03-18,4
3989,291,43,2025-09-16,3
3990,289,50,2026-01-26,4
3991,295,51,2026-01-12,2
3992,211,21,2026-04-14,2
3993,67,49,2026-07-13,3
3994,272,48,2025-11-19,1
3995,34,6,2025-06-02,1
3996,28,22,2026-01-14,3
3997,183,13,2025-11-27,2
3998,158,54,2026-02-09,3
3999,162,38,2026-08-31,4
4000,244,22,2025-07-16,3
